provinsi,tahun,upah,daerah,jenis,peng,cluster_kmeans
KALIMANTAN UTARA,2017,20392,PERDESAAN,NONMAKANAN,455187.0,2
KALIMANTAN UTARA,2017,20392,PERDESAAN,TOTAL,1010733.0,8
KALIMANTAN UTARA,2017,20392,PERKOTAAN,MAKANAN,750225.0,2
KALIMANTAN UTARA,2017,20392,PERKOTAAN,NONMAKANAN,771073.0,4
KALIMANTAN UTARA,2017,20392,PERKOTAAN,TOTAL,1521298.0,5
KALIMANTAN UTARA,2017,20392,PERDESAANPERKOTAAN,MAKANAN,667279.0,2
KALIMANTAN UTARA,2017,20392,PERDESAANPERKOTAAN,NONMAKANAN,636486.0,2
KALIMANTAN UTARA,2017,20392,PERDESAANPERKOTAAN,TOTAL,1303765.0,5
KALIMANTAN UTARA,2018,18931,PERDESAAN,MAKANAN,633018.0,4
KALIMANTAN UTARA,2018,18931,PERDESAAN,NONMAKANAN,611783.0,4
KALIMANTAN UTARA,2018,18931,PERDESAAN,TOTAL,1244803.0,5
KALIMANTAN UTARA,2018,18931,PERKOTAAN,MAKANAN,699406.0,4
KALIMANTAN UTARA,2018,18931,PERKOTAAN,NONMAKANAN,837431.0,4
KALIMANTAN UTARA,2018,18931,PERKOTAAN,TOTAL,1536838.0,5
KALIMANTAN UTARA,2018,18931,PERDESAANPERKOTAAN,MAKANAN,671612.0,4
KALIMANTAN UTARA,2018,18931,PERDESAANPERKOTAAN,NONMAKANAN,742960.0,4
KALIMANTAN UTARA,2018,18931,PERDESAANPERKOTAAN,TOTAL,1414572.0,5
KALIMANTAN UTARA,2019,20639,PERDESAAN,MAKANAN,684701.0,2
KALIMANTAN UTARA,2019,20639,PERDESAAN,NONMAKANAN,565355.0,2
KALIMANTAN UTARA,2019,20639,PERDESAAN,TOTAL,1250056.0,5
KALIMANTAN UTARA,2019,20639,PERKOTAAN,MAKANAN,738912.0,2
KALIMANTAN UTARA,2019,20639,PERKOTAAN,NONMAKANAN,848855.0,8
KALIMANTAN UTARA,2019,20639,PERKOTAAN,TOTAL,1587768.0,5
KALIMANTAN UTARA,2019,20639,PERDESAANPERKOTAAN,MAKANAN,717752.0,2
KALIMANTAN UTARA,2019,20639,PERDESAANPERKOTAAN,NONMAKANAN,738194.0,2
KALIMANTAN UTARA,2019,20639,PERDESAANPERKOTAAN,TOTAL,1455946.0,5
KALIMANTAN UTARA,2020,26002,PERDESAAN,MAKANAN,710231.0,8
KALIMANTAN UTARA,2020,26002,PERDESAAN,NONMAKANAN,607935.0,2
KALIMANTAN UTARA,2020,26002,PERDESAAN,TOTAL,1318166.0,8
KALIMANTAN UTARA,2020,26002,PERKOTAAN,MAKANAN,765815.0,8
KALIMANTAN UTARA,2020,26002,PERKOTAAN,NONMAKANAN,928045.0,8
KALIMANTAN UTARA,2020,26002,PERKOTAAN,TOTAL,1693861.0,3
KALIMANTAN UTARA,2020,26002,PERDESAANPERKOTAAN,MAKANAN,743893.0,8
KALIMANTAN UTARA,2020,26002,PERDESAANPERKOTAAN,NONMAKANAN,801795.0,8
KALIMANTAN UTARA,2020,26002,PERDESAANPERKOTAAN,TOTAL,1545689.0,3
KALIMANTAN UTARA,2021,22972,PERDESAAN,MAKANAN,684166.0,2
KALIMANTAN UTARA,2021,22972,PERDESAAN,NONMAKANAN,612962.0,2
KALIMANTAN UTARA,2021,22972,PERDESAAN,TOTAL,1297128.0,8
KALIMANTAN UTARA,2021,22972,PERKOTAAN,MAKANAN,779047.0,8
KALIMANTAN UTARA,2021,22972,PERKOTAAN,NONMAKANAN,934656.0,8
KALIMANTAN UTARA,2021,22972,PERKOTAAN,TOTAL,1713703.0,3
KALIMANTAN UTARA,2021,22972,PERDESAANPERKOTAAN,MAKANAN,742833.0,8
KALIMANTAN UTARA,2021,22972,PERDESAANPERKOTAAN,NONMAKANAN,811875.0,8
KALIMANTAN UTARA,2021,22972,PERDESAANPERKOTAAN,TOTAL,1554709.0,3
KALIMANTAN UTARA,2022,20320,PERDESAAN,MAKANAN,750264.0,4
KALIMANTAN UTARA,2022,20320,PERDESAAN,NONMAKANAN,659571.0,2
KALIMANTAN UTARA,2022,20320,PERDESAAN,TOTAL,1409835.0,5
KALIMANTAN UTARA,2022,20320,PERKOTAAN,MAKANAN,762995.0,4
KALIMANTAN UTARA,2022,20320,PERKOTAAN,NONMAKANAN,896808.0,8
KALIMANTAN UTARA,2022,20320,PERKOTAAN,TOTAL,1659804.0,5
KALIMANTAN UTARA,2022,20320,PERDESAANPERKOTAAN,MAKANAN,758431.0,4
KALIMANTAN UTARA,2022,20320,PERDESAANPERKOTAAN,NONMAKANAN,811754.0,4
KALIMANTAN UTARA,2022,20320,PERDESAANPERKOTAAN,TOTAL,1570185.0,5
SULAWESI UTARA,2015,12761,PERDESAAN,MAKANAN,398016.0,1
SULAWESI UTARA,2015,12761,PERDESAAN,NONMAKANAN,288894.0,1
SULAWESI UTARA,2015,12761,PERDESAAN,TOTAL,686910.0,9
SULAWESI UTARA,2015,12761,PERKOTAAN,MAKANAN,459988.0,1
SULAWESI UTARA,2015,12761,PERKOTAAN,NONMAKANAN,519694.0,1
SULAWESI UTARA,2015,12761,PERKOTAAN,TOTAL,979682.0,9
SULAWESI UTARA,2015,12761,PERDESAANPERKOTAAN,MAKANAN,426278.0,1
SULAWESI UTARA,2015,12761,PERDESAANPERKOTAAN,NONMAKANAN,394149.0,1
SULAWESI UTARA,2015,12761,PERDESAANPERKOTAAN,TOTAL,820426.0,9
SULAWESI UTARA,2016,16046,PERDESAAN,MAKANAN,431923.0,7
SULAWESI UTARA,2016,16046,PERDESAAN,NONMAKANAN,356481.0,7
SULAWESI UTARA,2016,16046,PERDESAAN,TOTAL,788403.0,4
SULAWESI UTARA,2016,16046,PERKOTAAN,MAKANAN,545514.0,7
SULAWESI UTARA,2016,16046,PERKOTAAN,NONMAKANAN,605107.0,7
SULAWESI UTARA,2016,16046,PERKOTAAN,TOTAL,1150621.0,0
SULAWESI UTARA,2016,16046,PERDESAANPERKOTAAN,MAKANAN,484938.0,7
SULAWESI UTARA,2016,16046,PERDESAANPERKOTAAN,NONMAKANAN,472520.0,7
SULAWESI UTARA,2016,16046,PERDESAANPERKOTAAN,TOTAL,957458.0,0
SULAWESI UTARA,2017,17112,PERDESAAN,MAKANAN,524354.0,7
SULAWESI UTARA,2017,17112,PERDESAAN,NONMAKANAN,373710.0,7
SULAWESI UTARA,2017,17112,PERDESAAN,TOTAL,898064.0,4
SULAWESI UTARA,2017,17112,PERKOTAAN,MAKANAN,673045.0,4
SULAWESI UTARA,2017,17112,PERKOTAAN,NONMAKANAN,665212.0,4
SULAWESI UTARA,2017,17112,PERKOTAAN,TOTAL,1338258.0,5
SULAWESI UTARA,2017,17112,PERDESAANPERKOTAAN,MAKANAN,594832.0,4
SULAWESI UTARA,2017,17112,PERDESAANPERKOTAAN,NONMAKANAN,511880.0,7
SULAWESI UTARA,2017,17112,PERDESAANPERKOTAAN,TOTAL,1106712.0,0
SULAWESI UTARA,2018,16954,PERDESAAN,MAKANAN,508962.0,7
SULAWESI UTARA,2018,16954,PERDESAAN,NONMAKANAN,417058.0,7
SULAWESI UTARA,2018,16954,PERDESAAN,TOTAL,926020.0,4
SULAWESI UTARA,2018,16954,PERKOTAAN,MAKANAN,611677.0,4
SULAWESI UTARA,2018,16954,PERKOTAAN,NONMAKANAN,783585.0,4
SULAWESI UTARA,2018,16954,PERKOTAAN,TOTAL,1395263.0,5
SULAWESI UTARA,2018,16954,PERDESAANPERKOTAAN,MAKANAN,560514.0,7
SULAWESI UTARA,2018,16954,PERDESAANPERKOTAAN,NONMAKANAN,601014.0,4
SULAWESI UTARA,2018,16954,PERDESAANPERKOTAAN,TOTAL,1161528.0,0
SULAWESI UTARA,2019,18350,PERDESAAN,MAKANAN,529171.0,4
SULAWESI UTARA,2019,18350,PERDESAAN,NONMAKANAN,456599.0,7
SULAWESI UTARA,2019,18350,PERDESAAN,TOTAL,985771.0,4
SULAWESI UTARA,2019,18350,PERKOTAAN,MAKANAN,603629.0,4
SULAWESI UTARA,2019,18350,PERKOTAAN,NONMAKANAN,698123.0,4
SULAWESI UTARA,2019,18350,PERKOTAAN,TOTAL,1301753.0,5
SULAWESI UTARA,2019,18350,PERDESAANPERKOTAAN,MAKANAN,568055.0,4
SULAWESI UTARA,2019,18350,PERDESAANPERKOTAAN,NONMAKANAN,582727.0,4
SULAWESI UTARA,2019,18350,PERDESAANPERKOTAAN,TOTAL,1150782.0,0
SULAWESI UTARA,2020,21390,PERDESAAN,MAKANAN,546762.0,2
SULAWESI UTARA,2020,21390,PERDESAAN,NONMAKANAN,466128.0,2
SULAWESI UTARA,2020,21390,PERDESAAN,TOTAL,1012890.0,8
SULAWESI UTARA,2020,21390,PERKOTAAN,MAKANAN,629699.0,2
SULAWESI UTARA,2020,21390,PERKOTAAN,NONMAKANAN,764264.0,2
SULAWESI UTARA,2020,21390,PERKOTAAN,TOTAL,1393964.0,5
SULAWESI UTARA,2020,21390,PERDESAANPERKOTAAN,MAKANAN,590061.0,2
SULAWESI UTARA,2020,21390,PERDESAANPERKOTAAN,NONMAKANAN,621777.0,2
SULAWESI UTARA,2020,21390,PERDESAANPERKOTAAN,TOTAL,1211839.0,5
SULAWESI UTARA,2021,20963,PERDESAAN,MAKANAN,569783.0,2
SULAWESI UTARA,2021,20963,PERDESAAN,NONMAKANAN,475718.0,2
SULAWESI UTARA,2021,20963,PERDESAAN,TOTAL,1045501.0,8
SULAWESI UTARA,2021,20963,PERKOTAAN,MAKANAN,649716.0,2
SULAWESI UTARA,2021,20963,PERKOTAAN,NONMAKANAN,703347.0,2
SULAWESI UTARA,2021,20963,PERKOTAAN,TOTAL,1353063.0,5
SULAWESI UTARA,2021,20963,PERDESAANPERKOTAAN,MAKANAN,612971.0,2
SULAWESI UTARA,2021,20963,PERDESAANPERKOTAAN,NONMAKANAN,598707.0,2
SULAWESI UTARA,2021,20963,PERDESAANPERKOTAAN,TOTAL,1211679.0,5
SULAWESI UTARA,2022,18335,PERDESAAN,MAKANAN,630299.0,4
SULAWESI UTARA,2022,18335,PERDESAAN,NONMAKANAN,444913.0,7
SULAWESI UTARA,2022,18335,PERDESAAN,TOTAL,1075212.0,0
SULAWESI UTARA,2022,18335,PERKOTAAN,MAKANAN,711700.0,4
SULAWESI UTARA,2022,18335,PERKOTAAN,NONMAKANAN,663541.0,4
SULAWESI UTARA,2022,18335,PERKOTAAN,TOTAL,1375241.0,5
SULAWESI UTARA,2022,18335,PERDESAANPERKOTAAN,MAKANAN,674114.0,4
SULAWESI UTARA,2022,18335,PERDESAANPERKOTAAN,NONMAKANAN,562591.0,4
SULAWESI UTARA,2022,18335,PERDESAANPERKOTAAN,TOTAL,1236705.0,5
SULAWESI TENGAH,2015,12365,PERDESAAN,MAKANAN,368439.0,1
SULAWESI TENGAH,2015,12365,PERDESAAN,NONMAKANAN,293645.0,1
SULAWESI TENGAH,2015,12365,PERDESAAN,TOTAL,662084.0,9
SULAWESI TENGAH,2015,12365,PERKOTAAN,MAKANAN,429317.0,1
SULAWESI TENGAH,2015,12365,PERKOTAAN,NONMAKANAN,629817.0,1
SULAWESI TENGAH,2015,12365,PERKOTAAN,TOTAL,1059134.0,9
SULAWESI TENGAH,2015,12365,PERDESAANPERKOTAAN,MAKANAN,383546.0,1
SULAWESI TENGAH,2015,12365,PERDESAANPERKOTAAN,NONMAKANAN,377066.0,1
SULAWESI TENGAH,2015,12365,PERDESAANPERKOTAAN,TOTAL,760612.0,9
SULAWESI TENGAH,2016,13238,PERDESAAN,MAKANAN,389502.0,1
SULAWESI TENGAH,2016,13238,PERDESAAN,NONMAKANAN,339010.0,1
SULAWESI TENGAH,2016,13238,PERDESAAN,TOTAL,728511.0,9
SULAWESI TENGAH,2016,13238,PERKOTAAN,MAKANAN,509944.0,1
SULAWESI TENGAH,2016,13238,PERKOTAAN,NONMAKANAN,667676.0,9
SULAWESI TENGAH,2016,13238,PERKOTAAN,TOTAL,1177621.0,0
SULAWESI TENGAH,2016,13238,PERDESAANPERKOTAAN,MAKANAN,420182.0,1
SULAWESI TENGAH,2016,13238,PERDESAANPERKOTAAN,NONMAKANAN,422730.0,1
SULAWESI TENGAH,2016,13238,PERDESAANPERKOTAAN,TOTAL,842912.0,9
SULAWESI TENGAH,2017,13770,PERDESAAN,MAKANAN,444011.0,1
SULAWESI TENGAH,2017,13770,PERDESAAN,NONMAKANAN,339996.0,1
SULAWESI TENGAH,2017,13770,PERDESAAN,TOTAL,784007.0,9
SULAWESI TENGAH,2017,13770,PERKOTAAN,MAKANAN,586401.0,7
SULAWESI TENGAH,2017,13770,PERKOTAAN,NONMAKANAN,714936.0,9
SULAWESI TENGAH,2017,13770,PERKOTAAN,TOTAL,1301338.0,0
SULAWESI TENGAH,2017,13770,PERDESAANPERKOTAAN,MAKANAN,480987.0,1
SULAWESI TENGAH,2017,13770,PERDESAANPERKOTAAN,NONMAKANAN,437362.0,1
SULAWESI TENGAH,2017,13770,PERDESAANPERKOTAAN,TOTAL,918349.0,9
SULAWESI TENGAH,2018,13462,PERDESAAN,MAKANAN,446707.0,1
SULAWESI TENGAH,2018,13462,PERDESAAN,NONMAKANAN,369058.0,1
SULAWESI TENGAH,2018,13462,PERDESAAN,TOTAL,815766.0,9
SULAWESI TENGAH,2018,13462,PERKOTAAN,MAKANAN,547295.0,1
SULAWESI TENGAH,2018,13462,PERKOTAAN,NONMAKANAN,715402.0,9
SULAWESI TENGAH,2018,13462,PERKOTAAN,TOTAL,1262697.0,0
SULAWESI TENGAH,2018,13462,PERDESAANPERKOTAAN,MAKANAN,474810.0,1
SULAWESI TENGAH,2018,13462,PERDESAANPERKOTAAN,NONMAKANAN,465823.0,1
SULAWESI TENGAH,2018,13462,PERDESAANPERKOTAAN,TOTAL,940635.0,9
SULAWESI TENGAH,2019,14682,PERDESAAN,MAKANAN,462155.0,7
SULAWESI TENGAH,2019,14682,PERDESAAN,NONMAKANAN,378937.0,7
SULAWESI TENGAH,2019,14682,PERDESAAN,TOTAL,841092.0,9
SULAWESI TENGAH,2019,14682,PERKOTAAN,MAKANAN,607647.0,7
SULAWESI TENGAH,2019,14682,PERKOTAAN,NONMAKANAN,710733.0,9
SULAWESI TENGAH,2019,14682,PERKOTAAN,TOTAL,1318381.0,0
SULAWESI TENGAH,2019,14682,PERDESAANPERKOTAAN,MAKANAN,505608.0,7
SULAWESI TENGAH,2019,14682,PERDESAANPERKOTAAN,NONMAKANAN,478032.0,7
SULAWESI TENGAH,2019,14682,PERDESAANPERKOTAAN,TOTAL,983640.0,0
SULAWESI TENGAH,2020,18140,PERDESAAN,MAKANAN,489557.0,7
SULAWESI TENGAH,2020,18140,PERDESAAN,NONMAKANAN,417232.0,7
SULAWESI TENGAH,2020,18140,PERDESAAN,TOTAL,906789.0,4
SULAWESI TENGAH,2020,18140,PERKOTAAN,MAKANAN,580886.0,4
SULAWESI TENGAH,2020,18140,PERKOTAAN,NONMAKANAN,757707.0,4
SULAWESI TENGAH,2020,18140,PERKOTAAN,TOTAL,1338593.0,5
SULAWESI TENGAH,2020,18140,PERDESAANPERKOTAAN,MAKANAN,516838.0,4
SULAWESI TENGAH,2020,18140,PERDESAANPERKOTAAN,NONMAKANAN,518938.0,4
SULAWESI TENGAH,2020,18140,PERDESAANPERKOTAAN,TOTAL,1035777.0,0
SULAWESI TENGAH,2021,20637,PERDESAAN,MAKANAN,485971.0,2
SULAWESI TENGAH,2021,20637,PERDESAAN,NONMAKANAN,442837.0,2
SULAWESI TENGAH,2021,20637,PERDESAAN,TOTAL,928809.0,8
SULAWESI TENGAH,2021,20637,PERKOTAAN,MAKANAN,570842.0,2
SULAWESI TENGAH,2021,20637,PERKOTAAN,NONMAKANAN,753993.0,2
SULAWESI TENGAH,2021,20637,PERKOTAAN,TOTAL,1324835.0,5
SULAWESI TENGAH,2021,20637,PERDESAANPERKOTAAN,MAKANAN,512309.0,2
SULAWESI TENGAH,2021,20637,PERDESAANPERKOTAAN,NONMAKANAN,539396.0,2
SULAWESI TENGAH,2021,20637,PERDESAANPERKOTAAN,TOTAL,1051705.0,8
SULAWESI TENGAH,2022,15890,PERDESAAN,MAKANAN,537541.0,7
SULAWESI TENGAH,2022,15890,PERDESAAN,NONMAKANAN,430680.0,7
SULAWESI TENGAH,2022,15890,PERDESAAN,TOTAL,968221.0,0
SULAWESI TENGAH,2022,15890,PERKOTAAN,MAKANAN,613756.0,7
SULAWESI TENGAH,2022,15890,PERKOTAAN,NONMAKANAN,718121.0,4
SULAWESI TENGAH,2022,15890,PERKOTAAN,TOTAL,1331878.0,0
SULAWESI TENGAH,2022,15890,PERDESAANPERKOTAAN,MAKANAN,561738.0,7
SULAWESI TENGAH,2022,15890,PERDESAANPERKOTAAN,NONMAKANAN,521939.0,7
SULAWESI TENGAH,2022,15890,PERDESAANPERKOTAAN,TOTAL,1083678.0,0
SULAWESI SELATAN,2015,12560,PERDESAAN,MAKANAN,312799.0,1
SULAWESI SELATAN,2015,12560,PERDESAAN,NONMAKANAN,275628.0,1
SULAWESI SELATAN,2015,12560,PERDESAAN,TOTAL,588427.0,1
SULAWESI SELATAN,2015,12560,PERKOTAAN,MAKANAN,436956.0,1
SULAWESI SELATAN,2015,12560,PERKOTAAN,NONMAKANAN,575266.0,1
SULAWESI SELATAN,2015,12560,PERKOTAAN,TOTAL,1012222.0,9
SULAWESI SELATAN,2015,12560,PERDESAANPERKOTAAN,MAKANAN,359187.0,1
SULAWESI SELATAN,2015,12560,PERDESAANPERKOTAAN,NONMAKANAN,387580.0,1
SULAWESI SELATAN,2015,12560,PERDESAANPERKOTAAN,TOTAL,746767.0,9
SULAWESI SELATAN,2016,14827,PERDESAAN,MAKANAN,346180.0,7
SULAWESI SELATAN,2016,14827,PERDESAAN,NONMAKANAN,304333.0,7
SULAWESI SELATAN,2016,14827,PERDESAAN,TOTAL,650513.0,7
SULAWESI SELATAN,2016,14827,PERKOTAAN,MAKANAN,505254.0,7
SULAWESI SELATAN,2016,14827,PERKOTAAN,NONMAKANAN,688464.0,7
SULAWESI SELATAN,2016,14827,PERKOTAAN,TOTAL,1193719.0,0
SULAWESI SELATAN,2016,14827,PERDESAANPERKOTAAN,MAKANAN,407389.0,7
SULAWESI SELATAN,2016,14827,PERDESAANPERKOTAAN,NONMAKANAN,452140.0,7
SULAWESI SELATAN,2016,14827,PERDESAANPERKOTAAN,TOTAL,859529.0,9
SULAWESI SELATAN,2017,15841,PERDESAAN,MAKANAN,393725.0,7
SULAWESI SELATAN,2017,15841,PERDESAAN,NONMAKANAN,318753.0,7
SULAWESI SELATAN,2017,15841,PERDESAAN,TOTAL,712478.0,4
SULAWESI SELATAN,2017,15841,PERKOTAAN,MAKANAN,537563.0,7
SULAWESI SELATAN,2017,15841,PERKOTAAN,NONMAKANAN,719573.0,4
SULAWESI SELATAN,2017,15841,PERKOTAAN,TOTAL,1257137.0,0
SULAWESI SELATAN,2017,15841,PERDESAANPERKOTAAN,MAKANAN,450618.0,7
SULAWESI SELATAN,2017,15841,PERDESAANPERKOTAAN,NONMAKANAN,477290.0,7
SULAWESI SELATAN,2017,15841,PERDESAANPERKOTAAN,TOTAL,927908.0,0
SULAWESI SELATAN,2018,15777,PERDESAAN,MAKANAN,425295.0,7
SULAWESI SELATAN,2018,15777,PERDESAAN,NONMAKANAN,384047.0,7
SULAWESI SELATAN,2018,15777,PERDESAAN,TOTAL,809342.0,4
SULAWESI SELATAN,2018,15777,PERKOTAAN,MAKANAN,593699.0,7
SULAWESI SELATAN,2018,15777,PERKOTAAN,NONMAKANAN,712200.0,4
SULAWESI SELATAN,2018,15777,PERKOTAAN,TOTAL,1305899.0,0
SULAWESI SELATAN,2018,15777,PERDESAANPERKOTAAN,MAKANAN,495464.0,7
SULAWESI SELATAN,2018,15777,PERDESAANPERKOTAAN,NONMAKANAN,520779.0,7
SULAWESI SELATAN,2018,15777,PERDESAANPERKOTAAN,TOTAL,1016243.0,0
SULAWESI SELATAN,2019,17105,PERDESAAN,MAKANAN,427806.0,7
SULAWESI SELATAN,2019,17105,PERDESAAN,NONMAKANAN,388568.0,7
SULAWESI SELATAN,2019,17105,PERDESAAN,TOTAL,816375.0,4
SULAWESI SELATAN,2019,17105,PERKOTAAN,MAKANAN,566414.0,7
SULAWESI SELATAN,2019,17105,PERKOTAAN,NONMAKANAN,724941.0,4
SULAWESI SELATAN,2019,17105,PERKOTAAN,TOTAL,1291355.0,5
SULAWESI SELATAN,2019,17105,PERDESAANPERKOTAAN,MAKANAN,487933.0,7
SULAWESI SELATAN,2019,17105,PERDESAANPERKOTAAN,NONMAKANAN,534484.0,7
SULAWESI SELATAN,2019,17105,PERDESAANPERKOTAAN,TOTAL,1022418.0,0
SULAWESI SELATAN,2020,19172,PERDESAAN,MAKANAN,454091.0,2
SULAWESI SELATAN,2020,19172,PERDESAAN,NONMAKANAN,397055.0,2
SULAWESI SELATAN,2020,19172,PERDESAAN,TOTAL,851147.0,4
SULAWESI SELATAN,2020,19172,PERKOTAAN,MAKANAN,597001.0,4
SULAWESI SELATAN,2020,19172,PERKOTAAN,NONMAKANAN,729927.0,4
SULAWESI SELATAN,2020,19172,PERKOTAAN,TOTAL,1326929.0,5
SULAWESI SELATAN,2020,19172,PERDESAANPERKOTAAN,MAKANAN,516183.0,2
SULAWESI SELATAN,2020,19172,PERDESAANPERKOTAAN,NONMAKANAN,541681.0,4
SULAWESI SELATAN,2020,19172,PERDESAANPERKOTAAN,TOTAL,1057864.0,0
SULAWESI SELATAN,2021,19217,PERDESAAN,MAKANAN,472236.0,2
SULAWESI SELATAN,2021,19217,PERDESAAN,NONMAKANAN,416008.0,2
SULAWESI SELATAN,2021,19217,PERDESAAN,TOTAL,888244.0,4
SULAWESI SELATAN,2021,19217,PERKOTAAN,MAKANAN,608651.0,4
SULAWESI SELATAN,2021,19217,PERKOTAAN,NONMAKANAN,760367.0,4
SULAWESI SELATAN,2021,19217,PERKOTAAN,TOTAL,1369018.0,5
SULAWESI SELATAN,2021,19217,PERDESAANPERKOTAAN,MAKANAN,533482.0,4
SULAWESI SELATAN,2021,19217,PERDESAANPERKOTAAN,NONMAKANAN,570614.0,4
SULAWESI SELATAN,2021,19217,PERDESAANPERKOTAAN,TOTAL,1104096.0,0
SULAWESI SELATAN,2022,17257,PERDESAAN,MAKANAN,497655.0,7
SULAWESI SELATAN,2022,17257,PERDESAAN,NONMAKANAN,430993.0,7
SULAWESI SELATAN,2022,17257,PERDESAAN,TOTAL,928649.0,4
SULAWESI SELATAN,2022,17257,PERKOTAAN,MAKANAN,647737.0,4
SULAWESI SELATAN,2022,17257,PERKOTAAN,NONMAKANAN,749233.0,4
SULAWESI SELATAN,2022,17257,PERKOTAAN,TOTAL,1396970.0,5
SULAWESI SELATAN,2022,17257,PERDESAANPERKOTAAN,MAKANAN,566223.0,7
SULAWESI SELATAN,2022,17257,PERDESAANPERKOTAAN,NONMAKANAN,576387.0,4
SULAWESI SELATAN,2022,17257,PERDESAANPERKOTAAN,TOTAL,1142611.0,0
SULAWESI TENGGARA,2015,13661,PERDESAAN,MAKANAN,306600.0,1
SULAWESI TENGGARA,2015,13661,PERDESAAN,NONMAKANAN,272945.0,1
SULAWESI TENGGARA,2015,13661,PERDESAAN,TOTAL,579545.0,7
SULAWESI TENGGARA,2015,13661,PERKOTAAN,MAKANAN,385082.0,1
SULAWESI TENGGARA,2015,13661,PERKOTAAN,NONMAKANAN,520583.0,1
SULAWESI TENGGARA,2015,13661,PERKOTAAN,TOTAL,905665.0,9
SULAWESI TENGGARA,2015,13661,PERDESAANPERKOTAAN,MAKANAN,329208.0,1
SULAWESI TENGGARA,2015,13661,PERDESAANPERKOTAAN,NONMAKANAN,344281.0,1
SULAWESI TENGGARA,2015,13661,PERDESAANPERKOTAAN,TOTAL,673488.0,9
SULAWESI TENGGARA,2016,23444,PERDESAAN,MAKANAN,343145.0,2
SULAWESI TENGGARA,2016,23444,PERDESAAN,NONMAKANAN,340273.0,2
SULAWESI TENGGARA,2016,23444,PERDESAAN,TOTAL,683418.0,2
SULAWESI TENGGARA,2016,23444,PERKOTAAN,MAKANAN,439023.0,2
SULAWESI TENGGARA,2016,23444,PERKOTAAN,NONMAKANAN,657421.0,2
SULAWESI TENGGARA,2016,23444,PERKOTAAN,TOTAL,1096445.0,8
SULAWESI TENGGARA,2016,23444,PERDESAANPERKOTAAN,MAKANAN,371733.0,2
SULAWESI TENGGARA,2016,23444,PERDESAANPERKOTAAN,NONMAKANAN,434835.0,2
SULAWESI TENGGARA,2016,23444,PERDESAANPERKOTAAN,TOTAL,806568.0,8
SULAWESI TENGGARA,2017,16604,PERDESAAN,MAKANAN,375141.0,7
SULAWESI TENGGARA,2017,16604,PERDESAAN,NONMAKANAN,345524.0,7
SULAWESI TENGGARA,2017,16604,PERDESAAN,TOTAL,720666.0,4
SULAWESI TENGGARA,2017,16604,PERKOTAAN,MAKANAN,483415.0,7
SULAWESI TENGGARA,2017,16604,PERKOTAAN,NONMAKANAN,652235.0,4
SULAWESI TENGGARA,2017,16604,PERKOTAAN,TOTAL,1135651.0,0
SULAWESI TENGGARA,2017,16604,PERDESAANPERKOTAAN,MAKANAN,409856.0,7
SULAWESI TENGGARA,2017,16604,PERDESAANPERKOTAAN,NONMAKANAN,443862.0,7
SULAWESI TENGGARA,2017,16604,PERDESAANPERKOTAAN,TOTAL,853719.0,4
SULAWESI TENGGARA,2018,15944,PERDESAAN,MAKANAN,409899.0,7
SULAWESI TENGGARA,2018,15944,PERDESAAN,NONMAKANAN,382112.0,7
SULAWESI TENGGARA,2018,15944,PERDESAAN,TOTAL,792011.0,4
SULAWESI TENGGARA,2018,15944,PERKOTAAN,MAKANAN,534142.0,7
SULAWESI TENGGARA,2018,15944,PERKOTAAN,NONMAKANAN,721815.0,4
SULAWESI TENGGARA,2018,15944,PERKOTAAN,TOTAL,1255958.0,0
SULAWESI TENGGARA,2018,15944,PERDESAANPERKOTAAN,MAKANAN,457496.0,7
SULAWESI TENGGARA,2018,15944,PERDESAANPERKOTAAN,NONMAKANAN,512252.0,7
SULAWESI TENGGARA,2018,15944,PERDESAANPERKOTAAN,TOTAL,969750.0,0
SULAWESI TENGGARA,2019,15849,PERDESAAN,MAKANAN,426329.0,7
SULAWESI TENGGARA,2019,15849,PERDESAAN,NONMAKANAN,411783.0,7
SULAWESI TENGGARA,2019,15849,PERDESAAN,TOTAL,838113.0,4
SULAWESI TENGGARA,2019,15849,PERKOTAAN,MAKANAN,551172.0,7
SULAWESI TENGGARA,2019,15849,PERKOTAAN,NONMAKANAN,754733.0,4
SULAWESI TENGGARA,2019,15849,PERKOTAAN,TOTAL,1305905.0,0
SULAWESI TENGGARA,2019,15849,PERDESAANPERKOTAAN,MAKANAN,475215.0,7
SULAWESI TENGGARA,2019,15849,PERDESAANPERKOTAAN,NONMAKANAN,546074.0,7
SULAWESI TENGGARA,2019,15849,PERDESAANPERKOTAAN,TOTAL,1021289.0,0
SULAWESI TENGGARA,2020,20449,PERDESAAN,MAKANAN,464457.0,2
SULAWESI TENGGARA,2020,20449,PERDESAAN,NONMAKANAN,393163.0,2
SULAWESI TENGGARA,2020,20449,PERDESAAN,TOTAL,857620.0,8
SULAWESI TENGGARA,2020,20449,PERKOTAAN,MAKANAN,572118.0,2
SULAWESI TENGGARA,2020,20449,PERKOTAAN,NONMAKANAN,744283.0,2
SULAWESI TENGGARA,2020,20449,PERKOTAAN,TOTAL,1316401.0,5
SULAWESI TENGGARA,2020,20449,PERDESAANPERKOTAAN,MAKANAN,506739.0,2
SULAWESI TENGGARA,2020,20449,PERDESAANPERKOTAAN,NONMAKANAN,531059.0,2
